,AAP,AMGN,BMY,CHD,CHTR,DG,DLTR,HSY,MCD,ORLY,PM,APTV,COST,DVA,LLY,MKC,NVR,RE,SBAC,SHW,SRE,VRSK,WBA,AAPL,ABC,ATO,AZO,BDX,CBOE,FB,HRL,LMT,MDLZ,NLSN,NOW,PBCT,XYL,CDW,DGX,DUK,ED,IQV,KR,LDOS,MO,NCLH,TGT,WRB,ZTS,ATVI,GOOGL,HD,HUM,INTC,MAA,TAP,CAG,COO,EXC,INFO,NEM,RSG,SYF,SYY,T,UPS,WM,ABBV,ABT,CCI,CFG,FANG,FTV,HLT,LW,NEE,NWS,TWTR,WMT,CME,KEYS,MRK,PG,RMD,ALLE,CMG,K,KMB,PEP,SO,WLTW,BIO,BR,CL,JNJ,KO,NFLX,NLOK
2018-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08080452814342916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003182465463195866,0.0,0.00016918837045440516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007405826898191185,0.03827741459959372,0.010045158747444773,0.0,0.06220558925434478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03417212443399142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024469918352848813,0.005073330827631897,0.016556921464996474,0.018198801923176754,0.0026373391127612403,0.2035325446168976,0.0022731945305414355,0.22261821736227597,0.14294474102707466,0.009598329043717033,0.0036464109905381867,0.118288520106468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08006841182252214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031878120322284082,0.0,0.00016756947893988703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007377350542167254,0.03798976730794118,0.010011270544935018,0.0,0.062875415135733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034257583149447754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024599986462990667,0.005072198148592061,0.016515328259269883,0.01800633903291356,0.00264471482003627,0.20316492811436235,0.002260317084450893,0.22241220855988555,0.14305681332648887,0.009577801292609598,0.003565390880351478,0.1192667213781578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08055735429999762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031689679195632077,0.0,0.0001667928422486857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007350705303356541,0.03846453665603413,0.01005091243361366,0.0,0.06328668679578907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03378505060083939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024610959035149836,0.004991085463343653,0.016514739664834476,0.018370374373723474,0.0026290371969973922,0.20204966126363813,0.002245298924531615,0.2213404651579661,0.1436686967930878,0.009528574763147496,0.003562550334742308,0.1197090277667581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08046665841042053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032458863796060314,0.0,0.00016616190019365777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007375847783995694,0.03861130706944431,0.01011153788645266,0.0,0.06252634755360416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03401402043371007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024220738702069474,0.005037006567937978,0.016440471907029835,0.018265644456194975,0.0026233841589619004,0.2035088665884721,0.0022567110890334705,0.22140793457070584,0.14323307051689357,0.009399607900279184,0.0035728928682456024,0.11959406591779227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07964200668989414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032106767507078873,0.0,0.00016508386074345777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007336695147448387,0.03907617235800339,0.010092870081937459,0.0,0.06304627361263125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03412485225554255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023992078698419038,0.005199421491490794,0.01639566259360184,0.018743497184714426,0.0026252145340172786,0.20361308879691914,0.0023119952643561067,0.22122539468926433,0.14273328687539183,0.009471004580676548,0.0034674214007885053,0.11956958013338867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07957205237207174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003262748416110705,0.0,0.00016567732380323513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007379265160613405,0.03870530114506457,0.010055944772556748,0.0,0.0631653916986668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03404648876802087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022916468739628944,0.005133935786343023,0.01652317593785129,0.018614931180032247,0.0026618004820728376,0.20436956425798536,0.0022946879004690527,0.22110151631742472,0.14377995992042206,0.009463614031755798,0.003483840187217013,0.1193828673310609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07983255327138891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029911904385897157,0.0,0.00016525365335898668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007378673813043632,0.03864265065508947,0.010142479317893846,0.0,0.0637304097227261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03398506721220917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022645108388180672,0.005095468326108506,0.016414368225796647,0.018399133947651226,0.002642111142557914,0.20436446057745034,0.0022890121479749804,0.22116467753948701,0.14350296785277894,0.009400292570640257,0.003481252131474059,0.11981172742708525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08110546500101706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003005767702083722,0.0,0.00016629149235529778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007495124980637987,0.03894267923862538,0.010300945348845155,0.0,0.0635855057983066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03382154257221484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02301931202435512,0.0051415171041312765,0.0163565141447902,0.018753350057238837,0.0026714576758868533,0.20271777043812517,0.002304201778392341,0.21914206105006712,0.144101706315834,0.009503254097423478,0.0035104666059786005,0.12053257596148949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08044098788998445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002918767416432087,0.0,0.00016455352876486163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007479970103822582,0.0387621554072547,0.01045201793876837,0.0,0.06423230709381719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033531761872590105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023497116223518504,0.005222866631276112,0.016191754106109357,0.0184690775602595,0.0027094503151410434,0.20535098366228077,0.0022655204278163943,0.2163089820135341,0.14482832483216423,0.009320932247365113,0.003407447088577896,0.12061065828749411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07998310296528108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00285706357378176,0.0,0.00016300375372921242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007472660269452147,0.03875256228552689,0.010466569070203829,0.0,0.06383708966886421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03399090937197961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02362451982862793,0.005228614900952254,0.016141141563760664,0.018199435509084396,0.0027026013141298834,0.20720872378208866,0.0022358171039659875,0.22026741555813115,0.14107406364063094,0.009303074744019209,0.0035315111147720206,0.11912576650286404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07849126509037549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002909258559762774,0.0,0.0001635405759114981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007468677591845989,0.03818149997431621,0.008470408039382834,0.0,0.0634706876202118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0339047730001745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023799947294416958,0.005255883633706649,0.01621229624409473,0.01819275294038747,0.0026962998513399917,0.21263317802843384,0.0022116449549942,0.21884141246858713,0.14122541391567034,0.0091998582715921,0.0034245960429951585,0.11940943372461621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07974930051445853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002891348101736604,0.0,0.0001633599711253726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007488795385313061,0.03781565428760212,0.008466617934494743,0.0,0.06416693765969887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03401932016035829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023112995498369628,0.005262430512393324,0.01625893299124031,0.01839126706618516,0.0026715910598309497,0.21051030020347405,0.0021955085567781185,0.21967026324017463,0.14126968710656584,0.009176619209100036,0.0027412632231329603,0.12015461446468928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08042551323176086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002795015487650868,0.0,0.00016164018742784986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007408975885428923,0.03582321327336414,0.00829035461157537,0.0,0.0634489728400464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03377311064828143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023365937529882776,0.005260979776165293,0.016358986427219297,0.0183978194454975,0.0027022307922113355,0.21058443207514524,0.0021651550273397834,0.22129926242809805,0.14079059741222635,0.00921717887714644,0.0025239126383920464,0.12131105872849757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07906961722020621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002816980344402061,0.0,0.00016006514672796775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000742718515193164,0.0356302550150327,0.008280427768346232,0.0,0.06399025116087395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034223073511533794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023329715005308345,0.005237970307250468,0.01637575062222938,0.018204791638661743,0.0026400102897705855,0.21457078663803697,0.002181792688260202,0.21918108586959742,0.1404819274089116,0.009215405814152271,0.0025377049306600785,0.12057157327559424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07926216184035656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002799624374939274,0.0,0.00016446844765298003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007463641509801712,0.03557387376131793,0.008288480301991353,0.0,0.06416846010348162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034258760445692725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023906608870682418,0.0052103435407135695,0.016586064118334114,0.018385702039554953,0.0026756215645557303,0.21294394702066555,0.0021923974940432473,0.2187936569939007,0.14168418727505067,0.009244036990781978,0.002557140933363534,0.11999643342973823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07798923864614563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028098851975820833,0.0,0.00015897996209068426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007269795559982742,0.0351372660439681,0.008461042473579183,0.0,0.06318045090853155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03617669884165422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02405724569886502,0.005160497148843051,0.016435417131521073,0.018435505139297884,0.0026904392580924716,0.2115337725453023,0.002175374549677378,0.22056452506805668,0.14206278437489384,0.009153844146752868,0.0026129703981735506,0.1199190672039967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07771260067598433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002722569510490931,0.0,0.00015889807713339284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007266305214701941,0.03440789734959535,0.008454909515531538,0.0,0.06234800983505592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594221253466697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024202668734406067,0.005167347149780169,0.016474853582152144,0.018335003821963482,0.0025939864865930366,0.210429447988012,0.002149408604655928,0.2237099130270019,0.14224681706515097,0.009134362152582676,0.002522490667885789,0.12000678397902215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07794464550812334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027263138813780484,0.0,0.00015923473136412187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007299558879110833,0.0337912804096567,0.008828639567685316,0.0,0.06162481623714576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036304750930966474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024328783210664947,0.005166701956597496,0.016252113100686062,0.01819839488841773,0.0026491744460338776,0.20972333559551004,0.002147436560443882,0.2249493756604013,0.1420909432674715,0.009161664658049332,0.0026022717977301816,0.12006713283250071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07780990295765441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027861621365529265,0.0,0.00015883826126626368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007308676823381124,0.03412041724182567,0.008762167453528908,0.0,0.061881919797429366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03636455036327432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023638627857391882,0.005140547434077649,0.016331421138600602,0.018373413631176404,0.002678384002979052,0.21110426838295485,0.0021384611685891976,0.2230221324180488,0.1421469101357626,0.009155763802963604,0.0025845698530358317,0.12051618944820987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07936981518589599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027692527845414056,0.0,0.00015824089713553595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007421046467308856,0.03383788800453273,0.008841263168053065,0.0,0.061568518766846256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036712756548351926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023592493051191276,0.005156529923369968,0.016167265297081027,0.018675347428684458,0.002663653401419672,0.21013338586388275,0.002122205167031092,0.22225005172313197,0.1419100458488486,0.009170065046585962,0.0025228420509555275,0.12108092426168188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07961383158771708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002802560944749529,0.0,0.00015807682723136487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007429058348850192,0.03364178762284759,0.008747435994273706,0.0,0.0616886466167268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036410713648676166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024046838402788127,0.005144127336800451,0.016393092751549605,0.01849668393890447,0.0026128730361959945,0.208870913958956,0.0021073240794764413,0.22308672733218277,0.14264966659028042,0.009236290527288258,0.0025340761435666136,0.1204596973792882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07961764316172705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027794277798690336,0.0,0.00015784263260054435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007394091664437223,0.03391787824572422,0.008646294308687944,0.0,0.06142459091089841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0362778073186531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024225403668352945,0.00511573937494125,0.016298408997806487,0.018423446956114812,0.0026962140358439343,0.2082859411289407,0.0021017688134258444,0.2222806852206747,0.14328096378899435,0.008098669099452081,0.0025480799872913454,0.1225258577186116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0795012457540658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027255344724989856,0.0,0.00015723823991527683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007375809555607382,0.03409049714453834,0.008653043286095683,0.0,0.06164643155545198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03617405942459598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02452089061601098,0.00507767317195735,0.01637159514518321,0.018262224170824553,0.00264274699542766,0.2076704249646221,0.002096397877622852,0.22218105380394196,0.14387081353411524,0.008416095529235426,0.0026160516940310556,0.12202938726535037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08007763417583541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027344995708994705,0.0,0.0001555502798300702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007379434947170774,0.03405948903418482,0.008632797270934503,0.0,0.06210720306441315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03592144749415705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024104223334318515,0.00505202298704195,0.016330168610259776,0.0183674618853899,0.002658500472368395,0.20662115766849462,0.0021132110640181404,0.2227875169555854,0.14322723392857578,0.008466935792304744,0.002625506449108424,0.12266505416109773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0803619093532441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00272994341440248,0.0,0.0001570587394777665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007457698864945375,0.03477150072278863,0.008626539342456946,0.0,0.06243348520836978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03600522831393083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02468632077676257,0.005079983806826776,0.016609919010985175,0.018217775075735722,0.00235835912834698,0.20862884367727033,0.002121357609767459,0.2169424587068584,0.1450800148757029,0.008505100533260508,0.002582100744346493,0.12279741470179346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08047858454354324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026821388761647017,0.0,0.00015613941220374942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007430153900141465,0.03459096600654312,0.008310480646639452,0.0,0.06339646698021159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0359157694920347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024632475065802652,0.005083839890886582,0.016508219466123762,0.01835767474037873,0.002389516121547304,0.20822643403727562,0.002128240906743465,0.20649277003158076,0.14530796001668117,0.00853945239294153,0.002591796486346849,0.13291473423684047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08049565946777087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002669757539779023,0.0,0.0001588687067119861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007472944123042427,0.03496377848036767,0.008299184405810766,0.0,0.06351509998738852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03602511361710923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02487490797871911,0.005147761360248136,0.016743197016721813,0.01853241288799381,0.002395535763487511,0.20878610644995726,0.0021352474812969084,0.20416710594972912,0.14617900273535253,0.008661920905636297,0.0025937515814968143,0.13235285872817182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
